:START_ID,:END_ID,relation,:TYPE
202317,400012,行业属于,行业属于
200450,400012,行业属于,行业属于
200340,400012,行业属于,行业属于
202580,400012,行业属于,行业属于
203203,400012,行业属于,行业属于
202459,400012,行业属于,行业属于
202576,400012,行业属于,行业属于
202015,400012,行业属于,行业属于
203165,400012,行业属于,行业属于
203061,400012,行业属于,行业属于
201177,400013,行业属于,行业属于
201175,400013,行业属于,行业属于
200832,400013,行业属于,行业属于
202883,400013,行业属于,行业属于
201485,400013,行业属于,行业属于
203095,400013,行业属于,行业属于
203360,400013,行业属于,行业属于
200317,400013,行业属于,行业属于
202740,400013,行业属于,行业属于
203239,400013,行业属于,行业属于
201619,400013,行业属于,行业属于
200036,400013,行业属于,行业属于
201275,400013,行业属于,行业属于
201533,400013,行业属于,行业属于
200117,400013,行业属于,行业属于
201765,400013,行业属于,行业属于
202833,400013,行业属于,行业属于
201260,400013,行业属于,行业属于
201430,400013,行业属于,行业属于
200632,400013,行业属于,行业属于
200590,400013,行业属于,行业属于
200332,400013,行业属于,行业属于
203354,400013,行业属于,行业属于
201739,400013,行业属于,行业属于
202529,400013,行业属于,行业属于
201207,400013,行业属于,行业属于
201702,400013,行业属于,行业属于
200116,400013,行业属于,行业属于
202983,400013,行业属于,行业属于
202228,400013,行业属于,行业属于
201624,400013,行业属于,行业属于
203482,400013,行业属于,行业属于
203086,400013,行业属于,行业属于
201532,400014,行业属于,行业属于
201178,400014,行业属于,行业属于
203072,400014,行业属于,行业属于
201778,400014,行业属于,行业属于
201699,400014,行业属于,行业属于
201677,400014,行业属于,行业属于
200757,400014,行业属于,行业属于
200763,400014,行业属于,行业属于
200976,400014,行业属于,行业属于
201133,400014,行业属于,行业属于
201838,400014,行业属于,行业属于
202508,400014,行业属于,行业属于
202417,400014,行业属于,行业属于
202305,400014,行业属于,行业属于
201764,400014,行业属于,行业属于
200396,400014,行业属于,行业属于
201505,400014,行业属于,行业属于
201121,400014,行业属于,行业属于
201425,400014,行业属于,行业属于
201611,400014,行业属于,行业属于
200738,400014,行业属于,行业属于
203521,400014,行业属于,行业属于
201717,400014,行业属于,行业属于
202085,400014,行业属于,行业属于
200436,400014,行业属于,行业属于
201829,400014,行业属于,行业属于
200448,400014,行业属于,行业属于
201494,400014,行业属于,行业属于
200882,400014,行业属于,行业属于
201865,400014,行业属于,行业属于
201645,400014,行业属于,行业属于
202688,400014,行业属于,行业属于
201421,400014,行业属于,行业属于
202959,400014,行业属于,行业属于
202177,400014,行业属于,行业属于
201432,400014,行业属于,行业属于
203390,400014,行业属于,行业属于
200862,400014,行业属于,行业属于
201607,400014,行业属于,行业属于
201465,400014,行业属于,行业属于
201387,400014,行业属于,行业属于
201456,400014,行业属于,行业属于
201947,400014,行业属于,行业属于
200475,400014,行业属于,行业属于
201796,400014,行业属于,行业属于
202704,400014,行业属于,行业属于
200845,400014,行业属于,行业属于
202898,400014,行业属于,行业属于
200273,400014,行业属于,行业属于
202568,400014,行业属于,行业属于
201400,400014,行业属于,行业属于
200659,400014,行业属于,行业属于
203328,400014,行业属于,行业属于
201349,400014,行业属于,行业属于
201018,400014,行业属于,行业属于
200015,400014,行业属于,行业属于
201449,400014,行业属于,行业属于
